10340 09320 08760 06180 04730 03850 01220 -9999 -9999 
10340 09320 08630 06160 04610 02500 01490 -9999 -9999 
10340 09290 06200 04770 03850 01280 -9999 -9999 -9999 
10340 09320 08720 06180 04650 02500 01490 -9999 -9999 
09100 08460 07300 05930 04560 03020 02350 01320 -9999 
10230 07290 05730 -9999 -9999 -9999 -9999 -9999 -9999 
10200 05330 04740 03010 02480 01360 -9999 -9999 -9999 
10230 09220 09120 08540 07260 06160 03070 02500 01490 
05930 04540 02190 01120 -9999 -9999 -9999 -9999 -9999 
10220 07330 05720 04540 02860 02200 01120 -9999 -9999 
07320 05730 04750 04010 02920 01360 -9999 -9999 -9999 
11000 10870 10320 09320 08710 06160 04780 03850 01310 
09100 08470 07260 04550 03020 02510 01500 -9999 -9999 
10230 07290 05730 04030 02880 -9999 -9999 -9999 -9999 
09100 08460 07300 04560 03010 02480 01460 -9999 -9999 
10230 07290 05730 04010 02870 -9999 -9999 -9999 -9999 
10340 09320 08720 06160 04710 02500 01420 -9999 -9999 
10870 09100 08460 07300 05930 04610 03030 02190 01190 
10230 07290 05730 03990 02870 -9999 -9999 -9999 -9999 
07350 05710 04750 04010 02920 01360 -9999 -9999 -9999 
05300 04770 03030 02470 01360 -9999 -9999 -9999 -9999 
11000 10870 10350 09260 04790 03850 01280 01080 -9999 
11000 10870 10340 09280 04790 03850 01330 -9999 -9999 
10340 09320 08670 06160 04730 02500 01360 01280 -9999 
10360 09280 06200 04670 02500 01480 -9999 -9999 -9999 
10360 09280 06200 04630 02500 01500 -9999 -9999 -9999 
10340 09320 04610 02500 01510 -9999 -9999 -9999 -9999 
10340 04590 02500 01510 -9999 -9999 -9999 -9999 -9999 
09110 08510 04560 02490 01510 -9999 -9999 -9999 -9999 
09100 08460 07300 05930 04610 03000 02360 01320 -9999 
10230 07340 05750 02820 -9999 -9999 -9999 -9999 -9999 
09100 08470 07260 04580 03010 02500 01480 -9999 -9999 
10360 09220 08270 06210 04730 03890 01200 -9999 -9999 
10230 07340 05730 04970 04030 02870 -9999 -9999 -9999 
07350 05720 04030 02900 01360 -9999 -9999 -9999 -9999 
10990 10870 09100 08460 07290 04610 03020 01390 -9999 
10230 07290 05730 04010 02870 -9999 -9999 -9999 -9999 
07280 05730 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
07430 05690 04750 03990 02920 01360 -9999 -9999 -9999 
11010 10810 09180 07060 05150 00160 -9999 -9999 -9999 
11000 10870 10770 10380 09150 07060 04830 01420 00150 
11050 10840 05930 04560 02180 01100 -9999 -9999 -9999 
10230 07290 05730 04930 04010 02880 -9999 -9999 -9999 
10230 07290 05730 04010 02870 -9999 -9999 -9999 -9999 
10370 09200 08270 04800 03850 01390 -9999 -9999 -9999 
05270 04730 04030 03020 02480 01360 -9999 -9999 -9999 
10200 09370 08160 05350 04740 03030 02470 01360 -9999 
11040 09100 08470 07260 04670 03040 02510 01450 -9999 
10230 07290 05730 04010 02870 -9999 -9999 -9999 -9999 
07430 05710 04940 04010 02900 01360 -9999 -9999 -9999 
09100 08500 08000 07270 04610 03020 02440 01500 -9999 
07610 05670 04700 04030 02980 02510 01360 -9999 -9999 
10990 10870 09100 08470 07290 04680 03020 01390 -9999 
10990 10870 09100 07300 05930 04740 03030 02190 01220 
07350 05720 04030 02900 01360 -9999 -9999 -9999 -9999 
10200 09370 08160 05330 04780 03030 02470 01360 -9999 
11010 10810 09170 08240 07060 05150 01020 00160 -9999 
10390 09140 08260 07080 04840 01460 00190 -9999 -9999 
10390 09170 09140 08260 04820 01430 -9999 -9999 -9999 
10370 09320 08280 06210 04750 02500 01430 -9999 -9999 
09100 08500 07960 07270 04670 03020 02360 01520 -9999 
10990 10870 09100 08460 07300 04770 03030 01280 -9999 
10230 07370 05730 05020 03970 02830 -9999 -9999 -9999 
07580 05710 04940 04010 02900 01360 -9999 -9999 -9999 
10390 09140 08240 07090 04840 01500 01180 00190 -9999 
10870 09100 08440 07300 05930 04810 03040 02190 01160 
10230 07340 05730 04970 04030 02870 -9999 -9999 -9999 
07610 05260 04720 04020 03010 02480 01360 -9999 -9999 
11010 10810 09180 07060 05150 -9999 -9999 -9999 -9999 
05280 04730 04020 03030 02470 01360 -9999 -9999 -9999 
11000 10880 10810 08240 07090 03870 01610 01030 00150 
10390 09140 08240 07090 01540 01050 00190 -9999 -9999 
10390 09180 09140 08270 04780 04260 03480 01400 -9999 
05930 02190 01090 -9999 -9999 -9999 -9999 -9999 -9999 
07610 05670 04650 04030 02920 01360 -9999 -9999 -9999 
07610 05260 04720 04030 02990 02490 01360 -9999 -9999 
05290 04740 03020 02470 01360 -9999 -9999 -9999 -9999 
10390 09210 09140 08270 04750 04260 01400 -9999 -9999 
09100 08480 07260 04670 03040 02300 01520 00950 -9999 
11040 09100 08500 07270 04770 03030 02220 01390 -9999 
10230 07370 05730 04970 04030 02870 -9999 -9999 -9999 
05290 04740 03020 02470 01360 -9999 -9999 -9999 -9999 
10390 09300 09120 08270 04740 04230 03480 01400 -9999 
10340 09320 08830 08290 06210 04670 02430 01480 -9999 
10990 10870 09100 08460 07300 04770 03030 01280 -9999 
10990 10870 09100 08440 07300 04790 03030 01280 -9999 
10870 09100 08440 07300 05930 04810 03020 02190 01220 
10230 07310 05730 04030 02870 -9999 -9999 -9999 -9999 
07430 05720 04980 04010 02900 01360 -9999 -9999 -9999 
05280 04740 04030 03020 02470 01360 -9999 -9999 -9999 
10390 09140 08240 07090 04830 01530 01180 01090 00190 
10230 07320 05730 02820 -9999 -9999 -9999 -9999 -9999 
05280 04740 03020 02470 01360 -9999 -9999 -9999 -9999 
09100 08520 07260 04770 03060 02260 01520 -9999 -9999 
09140 08240 07090 04290 03890 01600 01040 00190 -9999 
10390 09140 08260 04750 04300 03480 01420 01150 -9999 
10390 09220 09140 08270 04690 04240 03480 02500 01390 
10870 08430 05930 04810 03020 02190 01190 -9999 -9999 
10990 10870 10450 09100 08400 05930 03010 02170 01110 
07610 05700 04030 02920 01360 -9999 -9999 -9999 -9999 
10230 07310 05730 02840 -9999 -9999 -9999 -9999 -9999 
07610 05210 04700 04030 02990 02490 01360 -9999 -9999 
05290 04740 03020 02470 01360 -9999 -9999 -9999 -9999 
05300 04750 03030 02470 01360 -9999 -9999 -9999 -9999 
11000 10880 10810 08240 04290 03890 01630 01030 00150 
10990 10870 08400 05930 04810 03010 02170 01120 -9999 
10880 10810 08240 07080 03860 01560 01030 00160 00120 
07600 05710 04990 04010 02880 -9999 -9999 -9999 -9999 
07610 05710 04970 04030 02880 01360 -9999 -9999 -9999 
07610 05210 04700 04030 02990 02490 01360 -9999 -9999 
05270 04730 04030 03020 02470 01360 -9999 -9999 -9999 
10390 09120 08270 04740 04220 03480 01450 00580 -9999 
09110 08470 02220 01570 00910 -9999 -9999 -9999 -9999 
10990 09100 08500 07270 04810 03030 02220 01390 -9999 
10870 09100 08480 08450 07270 04810 03000 01320 -9999 
10990 10870 10450 05930 03040 02180 01090 -9999 -9999 
07610 05260 04720 04030 03010 02480 01360 -9999 -9999 
11010 10860 10810 10060 09160 08240 07060 04370 01020 
09140 08240 07090 04290 03890 01600 01040 00190 -9999 
10390 09120 08260 04700 04230 03480 01430 00580 -9999 
09100 08520 07990 07270 03060 02220 01560 -9999 -9999 
09100 08520 07260 04810 03060 01470 -9999 -9999 -9999 
10390 09120 08270 04740 04220 03480 01450 00580 -9999 
09100 08530 07270 03050 02220 01580 00900 -9999 -9999 
10870 09100 08440 07300 04810 03030 01250 -9999 -9999 
09140 08240 07090 04290 03890 01610 01030 00190 -9999 
09140 08250 07090 05090 04320 03910 01570 01050 -9999 
10390 09320 09120 08270 04760 04250 03480 02240 01430 
10230 07440 05720 04970 04030 02870 -9999 -9999 -9999 
07610 05710 04030 02920 01360 -9999 -9999 -9999 -9999 
05280 04740 04030 03020 02470 01360 -9999 -9999 -9999 
09140 08260 05070 04350 01550 01140 01090 -9999 -9999 
10390 09130 08270 04270 03480 01450 -9999 -9999 -9999 
10390 09310 08970 08260 04680 04210 03480 01430 00580 
09100 08520 07960 07270 03060 02220 01570 00910 -9999 
09100 08510 07260 04810 03040 01340 -9999 -9999 -9999 
10230 07380 05730 03970 02810 -9999 -9999 -9999 -9999 
10230 07390 05730 05020 03970 02830 -9999 -9999 -9999 
05280 04730 04020 03020 02470 01360 -9999 -9999 -9999 
10390 09120 05500 04700 03480 01790 01500 01450 00580 
10390 09110 08470 08400 08040 07270 02220 01550 00880 
09100 08510 07970 07270 04810 03040 02210 01490 -9999 
10870 09100 08460 07260 04810 03010 01320 -9999 -9999 
10870 09100 08400 05930 04810 03010 02120 01190 01140 
07610 05260 04720 04030 03010 02480 01360 -9999 -9999 
07610 05280 04710 04070 03020 02480 01360 -9999 -9999 
09140 08240 07090 05100 04290 03890 01590 01050 00190 
10390 09370 08920 08250 05500 04210 03480 01820 00580 
10990 10870 10520 10440 05930 02180 01090 -9999 -9999 
07610 05700 04030 02920 01360 -9999 -9999 -9999 -9999 
09140 08240 07090 04290 03890 01610 01030 00190 -9999 
10870 09100 08510 07260 04810 03040 01320 -9999 -9999 
10870 09100 08490 08450 07260 04810 03030 01320 -9999 
10230 07390 05730 05020 03970 02810 -9999 -9999 -9999 
09410 08840 08260 04210 03480 02210 01550 00890 -9999 
09080 08580 07270 03060 02220 01570 00890 -9999 -9999 
09100 08520 07950 07270 03040 02220 01580 00900 -9999 
10020 09140 08240 07090 04340 03920 01630 01030 00150 
09140 08240 07090 05090 04320 01570 01140 00190 00080 
09410 08870 08270 05030 04240 03500 01520 -9999 -9999 
09100 08520 07960 07270 03060 02210 01570 -9999 -9999 
09100 08500 08000 07270 04810 03030 02290 01390 -9999 
07610 05230 04650 04030 02980 02510 01360 -9999 -9999 
09140 08240 07090 05100 04290 03890 01590 01050 00190 
09410 08870 08270 05070 04220 01530 -9999 -9999 -9999 
10990 10870 08400 05930 04810 03010 02050 01220 -9999 
10230 07510 05720 04970 04030 02870 -9999 -9999 -9999 
10930 10810 10090 09190 07080 05130 04360 -9999 -9999 
09410 08870 08250 05500 04160 03480 02160 00770 -9999 
09100 08510 07950 07270 03040 02210 01580 00950 -9999 
10990 10870 09100 08460 07260 04810 03020 01320 -9999 
07610 05710 04030 02900 01360 -9999 -9999 -9999 -9999 
07610 05700 04030 02920 01360 -9999 -9999 -9999 -9999 
05260 04720 04030 03010 02480 01360 -9999 -9999 -9999 
09100 08530 07960 07270 03070 02220 01570 -9999 -9999 
05280 04730 04030 03020 02470 01360 -9999 -9999 -9999 
10090 09190 07080 05130 04360 01690 00150 -9999 -9999 
09060 08610 07270 02210 01570 00890 -9999 -9999 -9999 
09100 08510 07270 04810 03030 01340 -9999 -9999 -9999 
10990 10870 09100 08400 04810 03010 01990 01250 -9999 
10230 07420 05730 05020 03970 02820 -9999 -9999 -9999 
07580 05710 04030 02900 01360 -9999 -9999 -9999 -9999 
07610 05670 04650 04030 02980 02510 01360 -9999 -9999 
09410 08870 08270 05090 04270 01550 -9999 -9999 -9999 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
02210 01590 00900 -9999 -9999 -9999 -9999 -9999 -9999 
10870 09100 08480 08450 07270 04810 03000 01320 -9999 
10230 07430 05730 05020 03970 02800 -9999 -9999 -9999 
09410 08870 08250 05500 04220 03780 03480 01850 00610 
09100 08510 07970 07270 04810 03030 02240 01460 -9999 
09410 08870 08250 05430 05140 04220 03480 01680 00610 
02190 01560 00850 -9999 -9999 -9999 -9999 -9999 -9999 
09100 08480 08450 07950 07280 03030 02210 01520 00920 
10990 10870 08420 04810 02990 01320 -9999 -9999 -9999 
10230 07470 05720 04970 04030 02810 -9999 -9999 -9999 
10230 07430 05730 02800 -9999 -9999 -9999 -9999 -9999 
10230 07530 05720 04970 04030 02820 -9999 -9999 -9999 
07560 05720 04970 04030 02840 -9999 -9999 -9999 -9999 
10090 09190 07080 05130 04360 01690 00150 -9999 -9999 
10020 07090 05130 04360 01650 00140 -9999 -9999 -9999 
09410 08870 08270 05070 04240 03500 01540 -9999 -9999 
09410 08870 08250 05100 04220 03480 01560 00610 -9999 
10990 10660 10440 08370 05930 03080 02150 01100 -9999 
09410 08870 08250 05470 04220 03480 01800 00610 -9999 
10140 09410 08870 08240 05500 04640 04220 03480 01850 
10020 08780 02190 01540 00860 -9999 -9999 -9999 -9999 
07280 02210 01570 00890 -9999 -9999 -9999 -9999 -9999 
09100 08520 07950 07270 03040 02230 01520 -9999 -9999 
09100 08520 07990 07270 04810 03040 01340 -9999 -9999 
10990 10870 08430 04810 03020 02430 01320 -9999 -9999 
10020 07090 05130 04350 01650 00140 -9999 -9999 -9999 
10140 09410 08870 08250 05500 04200 03480 01850 00610 
10020 09410 08830 08230 05470 04210 02160 00810 -9999 
10230 07530 05720 04970 04030 02830 -9999 -9999 -9999 
09100 08440 07980 07270 06240 04810 03000 02430 01320 
10230 07440 02790 -9999 -9999 -9999 -9999 -9999 -9999 
10230 07460 05720 05000 04010 02800 -9999 -9999 -9999 
10230 07560 05720 04970 04030 02830 -9999 -9999 -9999 
07610 05670 04650 04030 02950 02550 01360 -9999 -9999 
10140 09410 08870 08240 05500 04200 03480 01850 00610 
10140 09410 08870 08240 05500 04770 04180 03480 01880 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
09100 08520 07950 07270 04810 03040 01390 -9999 -9999 
10990 10850 08400 03080 01960 01220 -9999 -9999 -9999 
07570 05720 04970 04030 02840 -9999 -9999 -9999 -9999 
10020 09140 08240 07090 04330 03900 01630 01030 00150 
09410 08870 08230 05500 04200 03480 01850 00610 -9999 
10020 08780 02180 00860 -9999 -9999 -9999 -9999 -9999 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
10870 09100 08510 07970 07270 04810 03000 01320 -9999 
10230 07470 05720 04970 04030 02800 -9999 -9999 -9999 
07610 05710 04030 02950 02550 01360 -9999 -9999 -9999 
07610 05670 05240 04520 04060 02980 02510 01360 -9999 
09900 08650 07610 05230 04650 04030 03030 02470 01360 
07610 05710 04060 02900 -9999 -9999 -9999 -9999 -9999 
10140 08870 08230 05500 04730 04200 03480 01850 00610 
10980 10530 10430 08360 05930 03090 02050 01100 -9999 
10230 07440 02790 -9999 -9999 -9999 -9999 -9999 -9999 
10230 07460 04040 02800 -9999 -9999 -9999 -9999 -9999 
10230 07490 05720 04970 04030 02810 -9999 -9999 -9999 
07580 05710 04060 02870 01360 -9999 -9999 -9999 -9999 
10020 07090 05130 04350 01630 00140 -9999 -9999 -9999 
10020 08780 02190 00870 -9999 -9999 -9999 -9999 -9999 
02190 01500 00880 -9999 -9999 -9999 -9999 -9999 -9999 
07970 02210 01580 00880 -9999 -9999 -9999 -9999 -9999 
09100 08500 07960 07270 06240 04810 03000 02450 01320 
10870 09100 08470 08440 07270 04810 02950 01320 -9999 
10990 10870 08430 04810 02950 02470 01320 -9999 -9999 
10990 10870 08410 04810 03000 01320 -9999 -9999 -9999 
10230 07440 02790 -9999 -9999 -9999 -9999 -9999 -9999 
10020 07090 05130 04360 01680 00300 00160 -9999 -9999 
10020 07090 05130 04350 01630 00140 -9999 -9999 -9999 
10020 07090 05130 04330 01650 00140 -9999 -9999 -9999 
10140 09410 08870 08230 05500 04690 04200 03480 01850 
10100 08820 08220 05500 04780 04180 03480 01880 00680 
10040 02180 00870 00800 -9999 -9999 -9999 -9999 -9999 
08690 07970 07280 02200 01560 00880 -9999 -9999 -9999 
09100 08480 08440 07960 07280 06240 04810 03000 02320 
10870 08430 06240 04810 02950 01320 -9999 -9999 -9999 
11050 10870 08380 04800 02990 01960 01320 -9999 -9999 
11050 10660 10520 10440 08360 05880 03100 01970 01090 
07580 05670 05160 04030 01350 -9999 -9999 -9999 -9999 
10020 07090 05130 04360 01630 00140 -9999 -9999 -9999 
10140 09410 08870 08230 05500 04690 04200 03480 01850 
10140 09410 08870 08230 05500 04700 04200 03480 01850 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
10230 07440 02790 -9999 -9999 -9999 -9999 -9999 -9999 
10230 07450 04010 02790 -9999 -9999 -9999 -9999 -9999 
10230 07530 05720 04970 04030 02820 -9999 -9999 -9999 
10060 08780 08230 05460 02110 00700 -9999 -9999 -9999 
09100 08480 08440 07960 07280 06240 04810 02960 02440 
07580 05720 04060 02820 -9999 -9999 -9999 -9999 -9999 
02220 01590 00890 -9999 -9999 -9999 -9999 -9999 -9999 
09100 08500 07950 07280 06240 04810 03000 02450 01320 
10230 07460 04030 02790 -9999 -9999 -9999 -9999 -9999 
10020 07090 05130 04360 01860 00340 -9999 -9999 -9999 
02190 01500 00870 -9999 -9999 -9999 -9999 -9999 -9999 
10990 10860 08400 04810 02990 02420 01940 01320 -9999 
10030 02180 00870 -9999 -9999 -9999 -9999 -9999 -9999 
10230 07490 05720 04970 04030 02800 -9999 -9999 -9999 
10020 07090 05130 04350 01630 00140 -9999 -9999 -9999 
10230 07460 04030 02800 -9999 -9999 -9999 -9999 -9999 
10230 07460 04030 02800 -9999 -9999 -9999 -9999 -9999 
07580 05640 04490 04070 02820 01900 -9999 -9999 -9999 
10060 08780 06270 05450 02110 00680 -9999 -9999 -9999 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
07940 07290 06840 02240 01570 -9999 -9999 -9999 -9999 
09100 07940 07290 06840 06250 03000 01320 -9999 -9999 
10870 09100 08440 06240 04810 03730 02960 02430 01320 
09100 07940 07290 06840 06250 03030 02290 01520 -9999 
09410 08880 05070 04230 01590 -9999 -9999 -9999 -9999 
10140 09410 08880 08220 06270 05470 04780 03480 01850 
10030 08780 02170 00870 -9999 -9999 -9999 -9999 -9999 
02170 00880 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
02190 01500 00880 -9999 -9999 -9999 -9999 -9999 -9999 
07950 07290 06840 06240 04810 03730 02960 02430 01320 
11060 10840 10450 08460 06890 05790 04250 03040 01960 
10230 07490 05720 04120 02790 -9999 -9999 -9999 -9999 
07580 05640 04340 02820 01910 00830 -9999 -9999 -9999 
10020 07090 05130 04350 01760 00340 -9999 -9999 -9999 
02190 01500 00880 -9999 -9999 -9999 -9999 -9999 -9999 
06890 06220 05820 04770 04240 02920 02360 02090 01320 
02210 01580 00880 -9999 -9999 -9999 -9999 -9999 -9999 
09100 08500 07940 07290 06850 06250 03030 02320 01520 
10230 07470 04120 02790 -9999 -9999 -9999 -9999 -9999 
10140 09410 08880 08220 05470 04690 03480 01800 00610 
11060 08460 06890 05800 04240 02370 01980 -9999 -9999 
10230 07460 05720 04060 02800 -9999 -9999 -9999 -9999 
02180 00880 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
09100 07290 06840 06240 04810 03730 02980 02430 01320 
08140 07280 06810 06250 04870 03700 02940 02420 01320 
10230 07440 05570 04460 02800 01910 00830 -9999 -9999 
07580 05620 04430 03710 02810 01910 00830 -9999 -9999 
07940 07300 06840 06250 -9999 -9999 -9999 -9999 -9999 
09100 07290 06850 06250 04870 03700 03010 02420 01320 
10140 09410 08870 08240 05500 04700 04200 03480 01850 
10060 08780 08260 06270 05450 02190 00760 -9999 -9999 
07970 07290 02200 01560 00890 -9999 -9999 -9999 -9999 
10230 07440 04460 02790 01910 -9999 -9999 -9999 -9999 
07940 07300 06840 -9999 -9999 -9999 -9999 -9999 -9999 
11060 10450 08410 06860 05800 04250 03220 01960 -9999 
10140 09410 08870 08220 05470 04740 04200 03480 01800 
10100 08780 08240 06270 05460 04780 01850 00650 00570 
10030 08780 02180 00870 00810 -9999 -9999 -9999 -9999 
07940 07300 06840 06250 -9999 -9999 -9999 -9999 -9999 
07950 07300 06820 06240 03720 02410 -9999 -9999 -9999 
06890 06240 05860 05000 04230 03740 03420 02380 01980 
07440 05570 04430 02800 01910 00830 -9999 -9999 -9999 
10140 09410 08880 08220 05430 04710 03480 01680 00610 
02180 00870 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
07940 07290 06840 02220 01560 00890 -9999 -9999 -9999 
10230 07440 05570 04460 02800 01910 00830 -9999 -9999 
10020 05110 04310 01590 -9999 -9999 -9999 -9999 -9999 
10020 07090 05130 04350 01950 00680 00410 -9999 -9999 
07970 02200 01560 00880 -9999 -9999 -9999 -9999 -9999 
07940 07300 06840 06260 02320 -9999 -9999 -9999 -9999 
10030 02180 00870 -9999 -9999 -9999 -9999 -9999 -9999 
09100 08520 07940 07280 06870 06250 02230 01500 00880 
08510 08380 08050 06860 06240 04220 03730 02380 01980 
11060 08460 06890 06240 05000 04230 03740 03420 01970 
08400 05570 04460 02810 01910 00830 -9999 -9999 -9999 
10020 07090 05130 04340 01720 00340 00140 -9999 -9999 
10030 08840 08780 07980 02190 00870 -9999 -9999 -9999 
11060 06890 06240 05860 05000 04230 03740 03420 01970 
10090 05130 04360 01980 00690 00450 00080 -9999 -9999 
08400 07660 05570 04460 02810 01910 00830 -9999 -9999 
10020 07090 05130 04350 01950 00680 00420 -9999 -9999 
10100 08800 08260 06270 05460 04780 01850 00670 -9999 
10080 09900 08580 07690 05500 04460 02820 01910 00830 
10170 09410 08790 08310 05500 04710 04220 01850 00060 
10060 08800 08290 06270 05450 02110 00700 -9999 -9999 
10540 07970 07300 06820 06250 03700 02330 01920 01810 
08510 08380 08050 06860 06240 04220 03730 02380 01980 
09900 08620 07560 03700 03460 02940 00210 00170 00030 
10020 05130 01980 00690 00460 00080 -9999 -9999 -9999 
10020 05120 04300 01630 01180 00460 00330 00190 00030 
01980 00690 00460 00320 00030 -9999 -9999 -9999 -9999 
10030 08840 02180 00870 -9999 -9999 -9999 -9999 -9999 
08400 07590 05570 04460 02810 01910 00830 -9999 -9999 
10060 09970 09900 08470 07730 05570 04460 02820 00830 
10020 05130 04350 01970 00690 00440 00090 -9999 -9999 
10170 09400 08340 05430 04740 04220 03480 01680 00060 
10540 07970 07300 06820 06240 03720 02400 01970 -9999 
10020 05120 04350 01940 00690 00460 00030 -9999 -9999 
10020 07970 07300 06830 02190 00880 -9999 -9999 -9999 
10460 10030 05130 04350 01960 00460 00300 00160 00030 
10060 09970 09900 08440 07730 05570 04460 02820 00830 
10190 08350 04780 04170 01890 00530 00380 00240 00190 
10080 09110 08320 06260 05440 00680 -9999 -9999 -9999 
10030 08840 08780 07980 02190 00870 -9999 -9999 -9999 
10030 08870 08790 07980 02190 00860 -9999 -9999 -9999 
10020 05120 04350 01940 00690 00460 00030 -9999 -9999 
10180 09400 08340 06590 06110 05470 04780 01850 00380 
11060 08520 06890 06230 05820 05000 04200 03340 01990 
01980 00690 00460 00300 00160 00030 -9999 -9999 -9999 
10630 10490 10290 08350 04840 01870 01600 00520 00240 
10050 09110 08370 06260 05430 00680 00380 -9999 -9999 
10030 08810 08410 08070 06270 05420 00680 00570 -9999 
10540 08030 07290 06820 06240 04220 03730 01970 -9999 
08410 07730 05570 04460 02820 01910 00830 -9999 -9999 
10190 09250 08360 06170 05450 04780 00580 00060 -9999 
10080 09900 08460 07730 05570 04460 02820 01910 00830 
01980 00690 00460 00320 00030 -9999 -9999 -9999 -9999 
10560 10240 09320 08350 04800 03540 02530 01920 00600 
10030 08840 08780 07990 02180 00870 -9999 -9999 -9999 
10540 08030 07290 06810 06240 05000 03720 02370 01960 
10020 05120 04350 01940 00690 00460 00030 -9999 -9999 
10140 10090 08390 05090 05050 01950 00500 -9999 -9999 
10060 09970 09900 08440 07730 05570 04460 02820 00840 
01980 00690 00460 00300 00160 00030 -9999 -9999 -9999 
01980 00690 00460 00260 00160 00030 -9999 -9999 -9999 
10630 10490 10290 09400 08360 04800 03560 02520 01980 
10210 09320 08360 06640 06030 04800 03530 02530 00590 
10560 10240 09320 06590 06110 05270 03520 02540 00060 
10030 08870 08790 07980 02180 00860 -9999 -9999 -9999 
10630 10490 10290 09400 04800 03560 02520 02020 01580 
10130 10080 09150 08390 06220 05400 00670 00520 -9999 
10020 08390 05120 04350 01960 00400 00190 -9999 -9999 
10350 08360 06030 04820 03540 02530 01980 01500 00270 
10540 08460 06890 06240 05000 03720 01950 -9999 -9999 
05120 01970 00680 00440 00130 -9999 -9999 -9999 -9999 
10130 10080 09180 08390 06590 06110 05350 00680 00530 
10030 08870 08790 07990 02180 00850 -9999 -9999 -9999 
10350 09400 06640 06030 03530 02530 01980 01500 00180 
10580 10290 09350 06630 06060 03530 02530 00220 00060 
01980 00690 00460 00300 00160 00030 -9999 -9999 -9999 
10030 04350 01980 00680 00440 00270 00180 00130 -9999 
10510 10290 10170 10100 08390 05090 05050 01990 00350 
10540 08460 06890 06240 05000 04230 03740 03360 01970 
10480 10040 08880 07230 04350 01950 00260 00160 00030 
