235.5 247.5
236.2 247.8
236.9 247.2
238.4 246.6
239.1 246.4
240.0 246.1
240.2 246.7
241.3 245.6
242.1 244.3
243.1 243.9
243.1 243.2
243.5 243.5
243.2 243.1
243.9 243.1
244.3 242.1
245.6 241.3
246.7 240.2
246.1 240.0
246.4 239.1
246.6 238.4
247.2 236.9
247.8 236.2
247.5 235.5
